,id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,county,state
95831,7196431330,spokane / coeur d'alene,5980,,,,,,,,,,,,,,,id
76927,7196117676,south florida,3300,,,,,,,,,,,,,,,fl
110877,7196572012,louisville,0,,,,,,,,,,,,,,,ky
163382,7184514096,wilmington,0,2019.0,buick,encore,,4 cylinders,gas,25232.0,clean,automatic,fwd,,SUV,black,,nc
134640,7195979523,oklahoma city,9999,,,,,,,,,,,,,,,ok
97052,7184065363,billings,20900,2016.0,chevrolet,colorado,,,gas,91000.0,clean,automatic,,,,,,mt
267282,7190463656,lewiston / clarkston,0,2012.0,chevrolet,impala,,,other,51973.0,clean,automatic,,full-size,sedan,white,,id
136071,7187985122,tulsa,2500,,,,,,,,,,,,,,,ok
76760,7196165354,south florida,9000,,,,,,,,,,,,,,,fl
204308,7180764853,amarillo,4500,2004.0,honda,accord,excellent,4 cylinders,gas,,clean,automatic,,,,,,tx
198024,7188738197,memphis,11595,2010.0,toyota,tacoma,,4 cylinders,gas,154875.0,clean,automatic,rwd,compact,pickup,custom,,tn
196356,7193265152,hudson valley,3500,2005.0,acura,tl,excellent,,gas,165000.0,clean,automatic,,,,,,ny
100921,7192995295,bemidji,5995,2011.0,ford,expedition el xlt 4x4,,,gas,218000.0,clean,automatic,4wd,,SUV,black,,mn
414591,7192367718,des moines,2800,2007.0,mini,cooper,,,gas,,clean,manual,,,,,,ia
32469,7192190983,anchorage / mat-su,9500,2008.0,audi,a4 quattro,excellent,6 cylinders,gas,83790.0,clean,automatic,4wd,,,white,,ak
178616,7196221477,seattle-tacoma,34495,,,,,,,,,,,,,,,wa
188135,7194927496,pittsburgh,16297,2016.0,dodge,grand caravan,,6 cylinders,gas,29900.0,clean,automatic,fwd,,,,,pa
349595,7194296719,springfield,10900,2006.0,gmc,sierra 1500,good,8 cylinders,gas,130404.0,clean,automatic,rwd,full-size,pickup,,,mo
202376,7192764280,modesto,0,2016.0,dodge,journey,excellent,4 cylinders,gas,72950.0,clean,automatic,fwd,full-size,SUV,white,,ca
133279,7195385062,dayton / springfield,600,,,,,,,,,,,,,,,oh
162465,7196989617,galveston,0,,,,,,,,,,,,,,,tx
195403,7189820657,muncie / anderson,45000,2019.0,gmc,sierra,like new,,gas,9886.0,lien,automatic,4wd,full-size,pickup,brown,,in
30957,7196098644,sacramento,13995,,,,,,,,,,,,,,,ca
145262,7193147813,madison,7995,2013.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,132745.0,clean,automatic,fwd,,,,,wi
99436,7194575147,columbus,9475,2017.0,nissan,sentra sv,excellent,4 cylinders,gas,54980.0,clean,automatic,fwd,mid-size,sedan,white,,oh
127805,7190080679,colorado springs,7500,2004.0,nissan,ud 1200,good,6 cylinders,diesel,185000.0,clean,automatic,rwd,,truck,white,,co
148589,7191279763,"washington, DC",9325,2007.0,infiniti,m35,,,gas,117649.0,clean,automatic,,,other,silver,,dc
85469,7191748694,fayetteville,0,2019.0,nissan,rogue sv,good,,other,36647.0,clean,automatic,fwd,,SUV,,,ar
267863,7190028040,knoxville,5200,2009.0,chevrolet,cobalt,,,gas,,clean,automatic,,,,,,tn
199061,7188596106,des moines,8995,2014.0,chrysler,200,good,6 cylinders,gas,116527.0,clean,automatic,fwd,,sedan,silver,,ia
355277,7185887522,oklahoma city,22999,2018.0,honda,cr-v,excellent,4 cylinders,gas,17200.0,clean,automatic,4wd,mid-size,SUV,red,,ok
1938,7183324997,bellingham,4200,1998.0,ram,3500 van,,,gas,,clean,automatic,,,,,,wa
264204,7190654631,york,37900,1990.0,,peterbilt 379 exhd,good,8 cylinders,diesel,,clean,manual,rwd,,,grey,,pa
397054,7185371836,western massachusetts,16933,2019.0,subaru,impreza sport,,,gas,2000.0,rebuilt,automatic,,,,,,ma
104096,7196666066,"st louis, MO",11995,,,,,,,,,,,,,,,il
206540,7193556145,knoxville,8999,2015.0,hyundai,sonata se,excellent,4 cylinders,gas,,clean,automatic,fwd,full-size,sedan,blue,,tn
57481,7196176280,north jersey,239,,,,,,,,,,,,,,,nj
104084,7179963877,kalispell,5300,2006.0,gmc,sierra 2500hd,salvage,8 cylinders,diesel,160000.0,salvage,automatic,,full-size,,red,,mt
12085,7191886909,omaha / council bluffs,19987,2014.0,ford,explorer,,6 cylinders,gas,50277.0,clean,automatic,fwd,,SUV,orange,,ia
84967,7195935297,atlanta,0,,,,,,,,,,,,,,,ga
276348,7182130282,bozeman,16888,2013.0,toyota,highlander,excellent,6 cylinders,gas,127497.0,clean,automatic,4wd,,SUV,black,,mt
367639,7194313976,eastern NC,1000,1997.0,mercedes-benz,benz e320,good,6 cylinders,gas,153000.0,clean,automatic,rwd,full-size,sedan,black,,nc
317414,7193181285,jacksonville,4995,2003.0,buick,lesabre,good,,gas,114800.0,clean,automatic,,,sedan,,,fl
60365,7196038140,albuquerque,0,,,,,,,,,,,,,,,nm
181358,7182242798,chico,10995,2015.0,toyota,scion xb,,,gas,75000.0,clean,automatic,fwd,compact,wagon,black,,ca
292564,7182848327,central NJ,3350,2007.0,mazda,6,excellent,4 cylinders,gas,144000.0,clean,automatic,fwd,mid-size,sedan,silver,,nj
89503,7192354684,detroit metro,9799,2013.0,ford,egde,excellent,6 cylinders,gas,139000.0,clean,automatic,4wd,,,,,mi
85566,7185618600,springfield,17805,2017.0,subaru,legacy,,,gas,40157.0,clean,other,,,,,,mo
10461,7190558728,las vegas,7000,2010.0,nissan,370z w/ sport package,excellent,6 cylinders,gas,90.0,rebuilt,manual,rwd,mid-size,convertible,black,,nv
423560,7193480778,south jersey,6850,2000.0,ford,mustang convertible,,,gas,36992.0,clean,automatic,,,,,,nj
167158,7192563164,grand island,15988,2014.0,nissan,pathfinder,,,gas,,clean,automatic,4wd,,,,,ne
184485,7195122021,chicago,6499,2015.0,honda,odyssey,,,gas,198000.0,clean,automatic,,,mini-van,,,il
109066,7186176571,asheville,26900,2018.0,ford,f-150 xlt,excellent,6 cylinders,gas,76123.0,salvage,automatic,4wd,,,silver,,nc
177234,7181818827,bakersfield,5000,2002.0,ford,expedition,excellent,8 cylinders,gas,120000.0,clean,automatic,rwd,full-size,,red,,ca
326216,7191807688,orlando,7000,2016.0,dodge,dart,excellent,4 cylinders,gas,71000.0,clean,automatic,,,,,,fl
329355,7190673188,omaha / council bluffs,29995,,,CX-9,,4 cylinders,gas,1538.0,,automatic,,,SUV,white,,ia
195716,7191778065,buffalo,41919,2020.0,ram,pickup 1500,,8 cylinders,gas,19080.0,clean,automatic,4wd,full-size,pickup,white,,ny
34162,7195475544,sacramento,8000,,,,,,,,,,,,,,,ca
104414,7196177142,"st louis, MO",11786,,,,,,,,,,,,,,,il
234549,7179758766,fargo / moorhead,28900,2011.0,ford,f-350 4x4 crew-cab service utility truck,,8 cylinders,gas,35401.0,clean,automatic,4wd,,,white,,mn
321932,7194871542,minneapolis / st paul,8995,2013.0,ford,e450,good,10 cylinders,gas,164912.0,clean,automatic,rwd,full-size,bus,white,,mn
336006,7189790049,pueblo,17995,2013.0,chevrolet,camaro,,,gas,18544.0,clean,manual,,compact,coupe,yellow,,co
57103,7190795411,wilmington,8700,2010.0,chevrolet,1500,excellent,8 cylinders,gas,116000.0,clean,automatic,rwd,full-size,van,green,,nc
299148,7194369985,reno / tahoe,1499,2001.0,chrysler,town & country,good,6 cylinders,gas,237000.0,clean,automatic,,mid-size,mini-van,blue,,ca
61802,7194835723,atlanta,4000,2002.0,ford,mustang,like new,6 cylinders,gas,82111.0,clean,manual,,,,,,ga
232601,7194516758,south bend / michiana,18990,2017.0,ford,escape,,4 cylinders,gas,34000.0,clean,automatic,4wd,,SUV,silver,,in
275068,7185986471,muncie / anderson,12997,2013.0,volkswagen,tiguan,like new,4 cylinders,gas,43135.0,clean,automatic,fwd,mid-size,SUV,black,,in
196519,7188135899,cedar rapids,6988,2008.0,ford,edge limited,,6 cylinders,gas,127034.0,clean,automatic,fwd,,SUV,grey,,ia
119867,7195419367,boston,9900,,,,,,,,,,,,,,,ma
48397,7179546617,sandusky,9700,1990.0,ford,f350,good,8 cylinders,gas,44500.0,clean,automatic,rwd,,truck,white,,oh
232299,7189684422,maine,15990,2012.0,honda,cr-v,,,gas,,clean,automatic,,,,,,me
362198,7194298260,charlotte,24990,2017.0,lincoln,mkc select sport utility,good,,gas,15694.0,clean,automatic,,,other,white,,nc
200496,7193881781,clarksville,16900,2015.0,honda,civic si,,,gas,,clean,manual,,,,,,tn
242558,7195173508,inland empire,0,2019.0,ford,flex,,,gas,29228.0,clean,automatic,fwd,full-size,,,,ca
374471,7180711111,springfield,22786,2018.0,subaru,forester,,,gas,37833.0,clean,automatic,,,,,,mo
217388,7189209595,redding,46000,2013.0,mercedes-benz,sl-class,excellent,8 cylinders,gas,61000.0,clean,automatic,rwd,mid-size,convertible,black,,ca
261391,7185088328,myrtle beach,8180,2016.0,ford,focus,,,gas,101327.0,clean,automatic,,,,,,sc
77266,7190794390,las vegas,19999,2017.0,toyota,rav4,,4 cylinders,gas,30968.0,clean,automatic,fwd,mid-size,SUV,custom,,nv
322962,7192936227,orlando,20700,2017.0,nissan,murano,,,gas,61529.0,clean,automatic,fwd,,wagon,silver,,fl
145846,7195985187,portland,13000,,,,,,,,,,,,,,,or
393541,7190211150,tucson,19900,2012.0,chevrolet,silverado 1500,excellent,,gas,143796.0,clean,automatic,4wd,,,white,,az
411011,7188605870,columbus,8000,2004.0,lexus,rx 330,excellent,6 cylinders,gas,140.0,clean,automatic,,,,,,oh
22676,7196905906,orange county,5700,,,,,,,,,,,,,,,ca
277888,7194020724,san antonio,1995,2000.0,chevrolet,c/k pickup 2500,good,8 cylinders,gas,200000.0,clean,automatic,rwd,full-size,pickup,white,,tx
359545,7196264061,anchorage / mat-su,14995,,,,,,,,,,,,,,,ak
153929,7196509441,nashville,44999,,,,,,,,,,,,,,,tn
133504,7190040415,roswell / carlsbad,19999,2012.0,ram,,,,diesel,243662.0,clean,automatic,4wd,,pickup,,,nm
177878,7196361638,seattle-tacoma,19241,,,,,,,,,,,,,,,wa
392989,7179042298,utica-rome-oneida,13990,2017.0,hyundai,elantra se sedan 4d,good,,gas,35710.0,clean,automatic,fwd,,sedan,silver,,ny
229936,7190209943,east oregon,49987,2013.0,chevrolet,silverado 3500hd,,8 cylinders,diesel,29400.0,clean,automatic,4wd,,truck,silver,,or
226563,7188703773,louisville,6000,2011.0,kia,sorento ex,excellent,4 cylinders,gas,159783.0,clean,automatic,,,SUV,black,,ky
283756,7185151793,cincinnati,26388,2019.0,ford,f150 2wd,,,gas,12206.0,clean,automatic,,,,white,,oh
64675,7194950960,denver,24999,,,,,,,,,,,,,,,co
48423,7195810129,eastern NC,6900,,,,,,,,,,,,,,,nc
145741,7195993117,portland,0,,,,,,,,,,,,,,,or
60302,7196346338,denver,13999,,,,,,,,,,,,,,,co
152044,7195322760,south dakota,16500,,,,,,,,,,,,,,,sd
386081,7193678667,winston-salem,0,2018.0,toyota,tundra,,8 cylinders,gas,113131.0,clean,automatic,4wd,full-size,pickup,white,,nc
179272,7196092519,seattle-tacoma,6999,,,,,,,,,,,,,,,wa
379513,7192420185,sioux falls / SE SD,12995,2008.0,gmc,yukon xl,,,gas,169000.0,clean,automatic,4wd,,,,,sd
371415,7195267910,bakersfield,5100,,,,,,,,,,,,,,,ca
205202,7185797449,harrisburg,14995,2008.0,ford,f350 super duty,,,diesel,198000.0,clean,automatic,4wd,,,,,pa
335857,7189594620,wilmington,16995,2013.0,chevrolet,silverado 3500 hd crew,,8 cylinders,diesel,181100.0,clean,automatic,4wd,,,,,nc
10441,7181173229,memphis,37950,2013.0,ford,f150,excellent,,gas,,clean,automatic,4wd,,,black,,tn
124001,7186856701,palm springs,15500,2006.0,ford,f250 super duty crew cab,,8 cylinders,diesel,166250.0,clean,automatic,4wd,,pickup,blue,,ca
145493,7190943009,western slope,33500,1950.0,,Willys Jeepster Overland Phaeton,excellent,6 cylinders,gas,61061.0,clean,manual,rwd,full-size,convertible,blue,,co
187074,7184104678,jersey shore,3200,2002.0,nissan,xterra,good,4 cylinders,gas,264000.0,clean,automatic,4wd,full-size,truck,black,,nj
399260,7194606760,las vegas,9999,2015.0,chevrolet,cruze 1lt,good,4 cylinders,gas,77000.0,clean,automatic,fwd,mid-size,sedan,black,,nv
146167,7190779744,hartford,23500,2016.0,subaru,wrx,,,gas,137992.0,clean,automatic,,compact,sedan,blue,,ct
35362,7193058034,louisville,10650,2018.0,nissan,versa sedan,excellent,4 cylinders,gas,38737.0,clean,automatic,fwd,compact,sedan,custom,,ky
336089,7181194168,norfolk / hampton roads,3000,2001.0,volvo,vnl,good,6 cylinders,diesel,,clean,manual,,,,,,va
26471,7195509481,reno / tahoe,21995,,,,,,,,,,,,,,,ca
172519,7195941372,lynchburg,29850,,,,,,,,,,,,,,,va
338359,7189646487,appleton-oshkosh-FDL,14380,2017.0,chevrolet,cruze lt,,4 cylinders,gas,13813.0,clean,automatic,fwd,,sedan,grey,,wi
1932,7183376969,bellingham,17999,2014.0,bmw,3 series 320i xdrive,good,4 cylinders,gas,44383.0,clean,automatic,,,sedan,,,wa
287735,7185832292,ft myers / SW florida,2400,2004.0,volkswagen,jetta,,,gas,,clean,automatic,,,,,,fl
370017,7185913867,bend,0,2014.0,ram,1500 quad cab 1-owner sport,,,gas,66406.0,clean,automatic,4wd,,truck,,,or
352744,7181029572,bellingham,24500,2010.0,jeep,wrangler,,,gas,84674.0,clean,manual,4wd,,SUV,black,,wa
20848,7190328894,las vegas,750,2001.0,mercury,villager van,good,4 cylinders,gas,215661.0,clean,automatic,fwd,full-size,van,black,,nv
302527,7193771207,grand rapids,15900,2009.0,chevrolet,avalanche,good,8 cylinders,gas,80000.0,clean,automatic,4wd,,,black,,mi
305579,7183509127,des moines,8950,2016.0,chevrolet,cruze premier,,4 cylinders,gas,68720.0,salvage,automatic,fwd,,,red,,ia
116017,7195382101,baltimore,15824,,,,,,,,,,,,,,,md
234592,7194897330,prescott,70995,2019.0,ford,f-350 lifted crew cab lariat 4x4 powerstroke diesel,,8 cylinders,other,20838.0,clean,automatic,4wd,,pickup,white,,az
265412,7186889342,chattanooga,8500,1998.0,gmc,yukon,good,8 cylinders,gas,225000.0,clean,automatic,4wd,full-size,SUV,white,,tn
310662,7189811865,bozeman,31624,2018.0,toyota,4runner,good,6 cylinders,gas,44400.0,clean,automatic,rwd,full-size,SUV,black,,mt
50500,7196061032,SF bay area,16066,,,,,,,,,,,,,,,ca
38667,7193034279,richmond,0,2017.0,volkswagen,jetta,,,gas,13574.0,clean,automatic,fwd,compact,sedan,,,va
324883,7181443303,akron / canton,15000,2017.0,chevrolet,trax ls automatic,,,gas,31453.0,clean,automatic,4wd,,SUV,white,,oh
63824,7185930925,jackson,0,2014.0,chrysler,200 lx,,,gas,,clean,automatic,,,,,,ms
117255,7196922003,boston,7398,,,,,,,,,,,,,,,ma
291300,7189703204,richmond,0,2011.0,ford,e-350,,,other,97930.0,clean,automatic,,,other,silver,,va
48380,7195913274,eastern NC,28987,,,,,,,,,,,,,,,nc
197914,7181427090,cedar rapids,6900,2013.0,volkswagen,jetta sportwagen,good,5 cylinders,gas,138268.0,clean,automatic,fwd,,wagon,black,,ia
1208,7185891430,bellingham,20950,2016.0,gmc,sierra,good,8 cylinders,gas,29974.0,clean,automatic,rwd,,truck,white,,wa
364366,7195989209,phoenix,0,,,,,,,,,,,,,,,az
368129,7195888768,tucson,0,,,,,,,,,,,,,,,az
212893,7187747228,long island,18990,2017.0,nissan,murano,good,6 cylinders,gas,35425.0,clean,automatic,4wd,,wagon,white,,ny
118070,7187862930,erie,41991,2019.0,toyota,tacoma double cab,,6 cylinders,gas,6651.0,clean,automatic,4wd,,pickup,custom,,pa
111062,7196154894,louisville,6988,,,,,,,,,,,,,,,ky
48350,7196135344,eastern NC,12500,,,,,,,,,,,,,,,nc
45009,7194348213,south florida,17999,2015.0,toyota,tacoma prerunner,like new,6 cylinders,gas,,clean,automatic,fwd,,pickup,white,,fl
230813,7183300223,pittsburgh,16995,2005.0,pontiac,gto,,8 cylinders,gas,86000.0,clean,automatic,,,,,,pa
356651,7190875998,huntsville / decatur,7500,1984.0,buick,regal limited,,,gas,,clean,automatic,,,,,,al
131083,7195435872,cincinnati,9604,,,,,,,,,,,,,,,oh
13506,7187448563,moses lake,6680,2004.0,toyota,highlander,,4 cylinders,gas,172018.0,clean,automatic,fwd,,SUV,black,,wa
353320,7187864388,fresno / madera,12999,2016.0,kia,soul,,4 cylinders,gas,103805.0,clean,automatic,fwd,,wagon,,,ca
341706,7189872329,kennewick-pasco-richland,5800,2010.0,gmc,,,,gas,,clean,automatic,,,,,,wa
131802,7186395412,sheboygan,27995,2016.0,chevrolet,silverado 1500,,,gas,32963.0,clean,automatic,4wd,,,red,,wi
180778,7195709512,yakima,23999,,,,,,,,,,,,,,,wa
130092,7191851142,bend,18499,2014.0,volvo,xc70,excellent,6 cylinders,gas,81788.0,clean,automatic,4wd,full-size,wagon,blue,,or
119352,7193841427,hawaii,50999,2019.0,ram,2500,,,gas,11322.0,clean,automatic,,,pickup,,,hi
300737,7191897396,eugene,22821,2014.0,nissan,titan,,8 cylinders,gas,99702.0,clean,automatic,4wd,,truck,,,or
365946,7188676376,north jersey,21495,2017.0,jeep,compass,,,gas,30693.0,clean,automatic,,,,,,nj
138113,7194159014,boise,16888,2014.0,honda,accord sedan sport,,,gas,86510.0,clean,,fwd,,sedan,black,,id
9307,7194387348,orlando,27900,2017.0,ford,transit 250 high roof,,,gas,,clean,automatic,,,,,,fl
46398,7195993519,bozeman,12900,,,,,,,,,,,,,,,mt
413253,7185317346,kalamazoo,14700,2018.0,ford,fusion,excellent,4 cylinders,gas,71293.0,clean,automatic,fwd,mid-size,sedan,blue,,mi
179265,7196093422,seattle-tacoma,7499,,,,,,,,,,,,,,,wa
248155,7178648454,bakersfield,12500,2017.0,toyota,corolla,,,gas,,clean,automatic,,,,,,ca
403108,7187851589,vermont,3600,2008.0,volvo,xc70,,,gas,,clean,automatic,,,,,,vt
297131,7189210046,bellingham,18995,2010.0,jeep,wrangler,,6 cylinders,gas,88147.0,clean,automatic,4wd,,SUV,,,wa
235740,7189531908,baltimore,7000,2008.0,honda,accord ex,,,gas,162.0,clean,automatic,,,,,,md
149671,7196367140,pittsburgh,6000,,,,,,,,,,,,,,,pa
310139,7190263074,rockford,16995,2014.0,audi,q7,excellent,6 cylinders,gas,122797.0,clean,automatic,4wd,full-size,SUV,white,,il
413891,7181773913,ft myers / SW florida,7500,2005.0,ford,f250,excellent,8 cylinders,gas,,clean,automatic,rwd,full-size,pickup,black,,fl
184073,7194448030,birmingham,6500,2004.0,cadillac,escalade,,,gas,,clean,automatic,,,,,,al
412924,7184766090,holland,17995,2016.0,ford,expedition el,,,gas,185713.0,clean,automatic,,,,,,mi
288165,7184114704,cleveland,4750,2002.0,nissan,xterra,good,6 cylinders,gas,180000.0,clean,manual,4wd,full-size,offroad,silver,,oh
134248,7194507026,boise,34250,2015.0,gmc,yukon denali 4x4,excellent,8 cylinders,gas,104743.0,clean,automatic,4wd,full-size,SUV,white,,id
274906,7181896054,springfield,4200,1995.0,chevrolet,z71,,,gas,,clean,automatic,,,,,,mo
191123,7193949605,chicago,16500,1986.0,toyota,4runner,excellent,4 cylinders,gas,47000.0,clean,automatic,4wd,mid-size,SUV,white,,il
393485,7192413201,austin,14990,2017.0,chevrolet,spark 1lt hatchback 4d,good,,gas,7199.0,clean,automatic,fwd,,hatchback,blue,,tx
397823,7181770747,colorado springs,29990,2017.0,ford,f150 supercrew cab xl,good,6 cylinders,gas,44241.0,clean,automatic,4wd,,pickup,grey,,co
226408,7187863004,pittsburgh,41991,2019.0,toyota,tacoma double cab,,6 cylinders,gas,6651.0,clean,automatic,4wd,,pickup,custom,,pa
262929,7192906526,lima / findlay,5400,2010.0,jeep,patriot,,4 cylinders,gas,,clean,manual,4wd,,,,,oh
346935,7181600929,dayton / springfield,17900,2018.0,nissan,frontier,,,gas,42098.0,clean,automatic,fwd,,pickup,white,,oh
125228,7195889675,akron / canton,5000,,,,,,,,,,,,,,,oh
256816,7190622579,philadelphia,5000,2006.0,jeep,grand cherokee,,6 cylinders,gas,152885.0,clean,automatic,4wd,,SUV,white,,pa
113398,7194346645,hawaii,24777,2020.0,nissan,rogue,,4 cylinders,gas,45.0,clean,automatic,fwd,,SUV,white,,hi
395427,7181554943,ventura county,11995,2007.0,ford,e350 15-pass van,good,8 cylinders,gas,58830.0,clean,automatic,rwd,full-size,van,white,,ca
121577,7196772585,western massachusetts,3000,,,,,,,,,,,,,,,ma
361965,7196459235,phoenix,0,,,,,,,,,,,,,,,az
227785,7192152403,columbus,3995,2014.0,mitsubishi,mirage,excellent,3 cylinders,gas,134050.0,clean,automatic,fwd,,,green,,oh
311621,7190411224,del rio / eagle pass,10800,2008.0,jeep,commander limited 4wd,excellent,8 cylinders,gas,54386.0,clean,automatic,4wd,full-size,SUV,black,,tx
142676,7192927717,joplin,19995,2019.0,jeep,cherokee latitude 4dr suv,good,,gas,8229.0,clean,automatic,,,other,white,,mo
149517,7196830274,pittsburgh,25000,,,,,,,,,,,,,,,pa
348871,7189626559,madison,12400,2011.0,lincoln,mkx,good,6 cylinders,gas,123019.0,clean,automatic,4wd,,wagon,black,,wi
195483,7188808334,knoxville,17952,2013.0,honda,accord,,6 cylinders,gas,27426.0,clean,automatic,fwd,compact,coupe,white,,tn
212793,7191845582,long island,17900,2018.0,nissan,pathfinder,excellent,,gas,71170.0,clean,automatic,,,wagon,,,ny
47007,7196269549,missoula,9250,,,,,,,,,,,,,,,mt
392876,7190841863,tucson,7995,2011.0,volvo,s 40,excellent,5 cylinders,gas,118000.0,clean,automatic,fwd,compact,sedan,white,,az
339925,7191774990,tampa bay area,22995,2010.0,gmc,savana 1500,good,8 cylinders,gas,122686.0,clean,automatic,rwd,full-size,van,white,,fl
365679,7184870617,tulsa,18990,2017.0,nissan,pathfinder sv sport,good,6 cylinders,gas,51258.0,clean,automatic,,,SUV,black,,ok
170693,7190437476,jacksonville,5399,2013.0,dodge,journey se,excellent,4 cylinders,gas,115164.0,clean,automatic,,,,,,fl
136875,7194376180,boise,4450,2005.0,hyundai,santa fe,good,6 cylinders,gas,147000.0,clean,automatic,4wd,mid-size,SUV,blue,,id
284776,7192034838,yuba-sutter,19995,2014.0,chevrolet,silverado,,,gas,155715.0,clean,automatic,fwd,,pickup,white,,ca
107734,7196150857,southeast IA,6900,,,,,,,,,,,,,,,ia
189492,7181996909,el paso,6500,2014.0,kia,forte lx,good,4 cylinders,gas,111000.0,clean,automatic,fwd,full-size,sedan,black,,tx
